id,name,type,description,sortId,skills,slots,rarity,attack,critical,defense,attribute,attributeValue,subattribute,subattributeValue,sharpness,takumi
"ShortSword_047","青年铁剑Ⅰ","short-sword","年轻工匠在学习时制造的铁剑。还是略显粗糙，但足够实用。愿这些工匠们学有所成！","9","HunterSkill_026,1","0,0,0","2","120","0","0","","","","","20,40,90,50,0,0,0","50,0,0,0"
"ShortSword_048","青年铁剑Ⅱ","short-sword","年轻工匠在学习时制造的铁剑。还是略显粗糙，但足够实用。愿这些工匠们学有所成！","10","HunterSkill_026,2","1,0,0","4","160","0","0","","","","","20,60,90,80,0,0,0","50,0,0,0"
"ShortSword_049","青年铁剑Ⅲ","short-sword","年轻工匠在学习时制造的铁剑。还是略显粗糙，但足够实用。愿这些工匠们学有所成！","11","HunterSkill_026,3","2,1,0","6","190","0","0","","","","","20,70,90,60,60,0,0","50,0,0,0"
"ShortSword_050","成才重铁剑","short-sword","某个年轻工匠所造的粗糙铁剑，稍经加工就产生了惊人的变化。莫非是沉睡的才能显现……？！","12","HunterSkill_026,3","3,2,1","8","220","0","0","","","","","20,60,90,70,50,60,0","50,0,0,0"
"ShortSword_055","冻峰金属杖Ⅰ","short-sword","冻峰龙的冻结单手剑。为发挥素材的寒气而叠合多重剑刃后，形成了特殊的形状。","13","HunterSkill_026,3","3,2,0","7","190","0","0","ice","32","","","40,40,30,100,110,30,0","50,0,0,0"
"ShortSword_056","断崖金属杖","short-sword","强化之后的冻峰金属杖。超低温的刀刃能不断夺走猎物的体温，没有任何生物能抵挡随之而来的极寒。","14","HunterSkill_026,3","3,2,1","8","210","0","0","ice","35","","","40,40,20,80,120,50,0","50,0,0,0"
"ShortSword_063","白炎之刃Ⅰ","short-sword","以护火龙素材制作的单手剑。能带给持有者如熊熊烈火一般绝不屈服的斗志。","6","HunterSkill_004,1,HunterSkill_003,1","1,0,0","4","160","15","0","fire","12","","","50,90,60,50,0,0,0","50,0,0,0"
"ShortSword_064","白炎之刃Ⅱ","short-sword","以护火龙素材制作的单手剑。能带给持有者如熊熊烈火一般绝不屈服的斗志。","7","HunterSkill_004,1,HunterSkill_003,1","2,1,0","6","180","15","0","fire","17","","","50,100,50,50,50,0,0","20,30,0,0"
"ShortSword_065","熔白之刃","short-sword","强化后的白炎之刃。在皓白之力的涌流中，可以感受到高贵的王者之魂。","8","HunterSkill_004,1,HunterSkill_003,1","3,2,1","8","210","15","0","fire","20","","","50,130,50,50,40,30,0","50,0,0,0"
"ShortSword_071","炙热锐剑Ⅰ","short-sword","火龙的单手剑。剑身蕴含火龙的炎之力，总是散发着淡淡的红光。","67","HunterSkill_002,3","2,1,0","6","180","10","0","fire","21","","","100,70,40,30,60,0,0","50,0,0,0"
"ShortSword_072","日冕短剑","short-sword","升华为精湛利刃的炙热锐剑强化版。激发了素材的全部潜力，进一步提高了火焰的威力。","68","HunterSkill_002,3","3,2,1","8","200","10","0","fire","25","","","100,70,50,40,40,50,0","50,0,0,0"
"ShortSword_076","公主细剑Ⅰ","short-sword","用雌火龙素材加工而成的剑，是毒系单手剑系列的最新型号。性能极为稳定。","64","HunterSkill_056,2,HunterSkill_141,1","2,1,0","5","160","15","0","poison","12","","","50,70,40,90,50,0,0","50,0,0,0"
"ShortSword_077","公主细剑Ⅱ","short-sword","用雌火龙素材加工而成的剑，是毒系单手剑系列的最新型号。性能极为稳定。","65","HunterSkill_056,3,HunterSkill_141,1","3,2,0","7","190","15","0","poison","15","","","40,80,40,110,30,50,0","50,0,0,0"
"ShortSword_078","女王细剑","short-sword","败于女王剑下之人将跪地叩首，痛悟自己的愚昧。公主细剑的强化形态。","66","HunterSkill_056,3,HunterSkill_141,1","3,2,1","8","210","15","0","poison","18","","","40,80,30,100,30,70,0","50,0,0,0"
"ShortSword_081","影蜘蛛盾剑Ⅰ","short-sword","用影蜘蛛的爪精心削制而成的单手剑。其薄刃强韧得令人难以置信，可轻松斩开猎物。","52","HunterSkill_026,2","0,0,0","3","120","10","0","sleep","12","","","70,40,30,110,0,0,0","50,0,0,0"
"ShortSword_082","影蜘蛛盾剑Ⅱ","short-sword","用影蜘蛛的爪精心削制而成的单手剑。其薄刃强韧得令人难以置信，可轻松斩开猎物。","53","HunterSkill_026,2","2,1,0","5","150","15","0","sleep","15","","","70,40,30,100,60,0,0","50,0,0,0"
"ShortSword_083","影蜘蛛盾剑Ⅲ","short-sword","用影蜘蛛的爪精心削制而成的单手剑。其薄刃强韧得令人难以置信，可轻松斩开猎物。","54","HunterSkill_026,3","3,2,0","7","180","15","0","sleep","17","","","70,40,30,90,60,60,0","50,0,0,0"
"ShortSword_084","影蜘蛛之剑","short-sword","影蜘蛛盾剑的强化版。剑刃极为柔韧，可滑入飞龙甲壳的缝隙之间，削开血肉。","55","HunterSkill_026,3","3,2,1","8","200","15","0","sleep","20","","","70,40,30,60,40,110,0","50,0,0,0"
"ShortSword_089","沙海剑Ⅰ","short-sword","使用沙海龙素材制作的单手剑。剑身外缘的坚硬刀刃会在攻击时将触碰到的部分切削殆尽。","15","HunterSkill_028,1","0,0,0","2","110","10","0","water","10","","","30,30,90,50,0,0,0","50,0,0,0"
"ShortSword_090","沙海剑Ⅱ","short-sword","使用沙海龙素材制作的单手剑。剑身外缘的坚硬刀刃会在攻击时将触碰到的部分切削殆尽。","16","HunterSkill_028,2","1,0,0","4","150","10","0","water","12","","","40,30,100,80,0,0,0","50,0,0,0"
"ShortSword_091","沙海剑Ⅲ","short-sword","使用沙海龙素材制作的单手剑。剑身外缘的坚硬刀刃会在攻击时将触碰到的部分切削殆尽。","17","HunterSkill_028,2","2,1,0","5","160","10","0","water","15","","","30,30,110,90,40,0,0","50,0,0,0"
"ShortSword_092","沙海剑Ⅳ","short-sword","使用沙海龙素材制作的单手剑。剑身外缘的坚硬刀刃会在攻击时将触碰到的部分切削殆尽。","18","HunterSkill_028,3","3,2,0","7","190","10","0","water","17","","","30,30,110,90,70,20,0","50,0,0,0"
"ShortSword_093","切斩沙海剑","short-sword","增强了硬度的沙海剑强化版。对横渡沙海的战士来说，剑与盾的性能决定着他们的生死。","19","HunterSkill_028,3","3,2,1","8","210","10","0","water","20","","","30,30,100,80,70,40,0","50,0,0,0"
"ShortSword_097","骨制反曲刀Ⅰ","short-sword","用骨打造而成的廉价单手剑。构造简单，但性能稳定，推荐给新手使用。","39","HunterSkill_033,1","0,0,0","1","110","0","0","","","","","50,70,80,0,0,0,0","40,10,0,0"
"ShortSword_098","骨制反曲刀Ⅱ","short-sword","用骨打造而成的廉价单手剑。构造简单，但性能稳定，推荐给新手使用。","40","HunterSkill_033,1,HunterSkill_000,1","0,0,0","2","130","0","0","","","","","50,40,110,0,0,0,0","20,30,0,0"
"ShortSword_099","骨制反曲刀Ⅲ","short-sword","用骨打造而成的廉价单手剑。构造简单，但性能稳定，推荐给新手使用。","41","HunterSkill_033,2,HunterSkill_000,1","1,0,0","4","170","0","0","","","","","50,60,100,40,0,0,0","50,0,0,0"
"ShortSword_100","骨制反曲刀Ⅳ","short-sword","用骨打造而成的廉价单手剑。构造简单，但性能稳定，推荐给新手使用。","42","HunterSkill_033,3,HunterSkill_000,1","2,1,0","6","200","0","0","","","","","50,60,80,110,0,0,0","50,0,0,0"
"ShortSword_101","领袖反曲刀","short-sword","骨制反曲刀的强化版。可承受更长时间的战斗。另一个特点是素材容易获取。","43","HunterSkill_033,3,HunterSkill_000,1","3,2,1","8","230","0","0","","","","","50,60,60,70,110,0,0","50,0,0,0"
"ShortSword_105","护雷白刃Ⅰ","short-sword","使用护雷颚龙素材制作的单手剑。唯有能以理性抑制蛮勇之力者方可使用。","62","HunterSkill_003,3","2,1,0","6","180","15","0","elec","21","","","40,100,100,60,0,0,0","10,40,0,0"
"ShortSword_106","狂暴护雷刃","short-sword","护雷白刃的强化版，具备强大到足以扭曲常理的力量。如果沉溺于这份力量，将会自取灭亡。","63","HunterSkill_003,3","3,2,1","8","210","15","0","elec","25","","","40,90,120,40,60,0,0","0,50,0,0"
"ShortSword_110","剧毒毁灭Ⅰ","short-sword","使用了从毒怪鸟身上采集的毒素生成器官，剑身带有毒液的特殊单手剑。","59","HunterSkill_030,2,HunterSkill_029,1","2,1,0","5","180","0","0","poison","16","","","90,50,90,70,0,0,0","50,0,0,0"
"ShortSword_111","剧毒毁灭Ⅱ","short-sword","使用了从毒怪鸟身上采集的毒素生成器官，剑身带有毒液的特殊单手剑。","60","HunterSkill_030,2,HunterSkill_029,2","2,1,0","6","200","0","0","poison","19","","","90,50,60,60,40,0,0","50,0,0,0"
"ShortSword_112","致命剧毒剑","short-sword","剧毒毁灭的强化版。通过精选素材使剑身上的毒液更为猛烈，给猎物带去可怕的痛苦。","61","HunterSkill_030,3,HunterSkill_029,2","3,3,1","8","230","0","0","poison","25","","","90,50,90,60,60,0,0","50,0,0,0"
"ShortSword_115","赫炎护剑Ⅰ","short-sword","蕴含赫猿兽之力的单手剑。为避免灼热火焰伤到持有者，采用了剑柄和手甲合而为一的设计。","44","HunterSkill_028,2","0,0,0","3","130","10","0","blast","12","","","50,60,70,70,0,0,0","50,0,0,0"
"ShortSword_116","赫炎护剑Ⅱ","short-sword","蕴含赫猿兽之力的单手剑。为避免灼热火焰伤到持有者，采用了剑柄和手甲合而为一的设计。","45","HunterSkill_028,3","2,1,0","6","180","10","0","blast","15","","","50,60,90,40,60,0,0","50,0,0,0"
"ShortSword_117","赫炎护剑·苏频陀","short-sword","得授真名的赫炎护剑。释放的高温使空气都为之扭曲，灼烧着大地劈砍出一条新的道路。","46","HunterSkill_028,3","3,2,1","8","210","10","0","blast","18","","","50,60,50,90,40,60,0","50,0,0,0"
"ShortSword_123","雪白双刃弯刀Ⅰ","short-sword","使用雪狮子王素材制作的单手剑。缠绕着薄薄一层寒霜的刀刃被特别设计成便于拔刀的形状。","71","HunterSkill_029,2,HunterSkill_028,1","2,1,0","6","200","-10","0","ice","14","","","50,30,90,80,50,0,0","50,0,0,0"
"ShortSword_124","狮子双刃弯刀","short-sword","雪白双刃弯刀的强化版。唯有对武器抱有敬意之人，方能自如地操控它的寒气。","72","HunterSkill_029,2,HunterSkill_028,1","3,2,1","8","230","-10","0","ice","18","","","50,30,90,80,50,50,0","50,0,0,0"
"ShortSword_128","缠蛙狼牙棒Ⅰ","short-sword","使用缠蛙的坚硬部位素材制作的棍棒型单手剑。因攻守兼备且易于使用而广受好评。","29","HunterSkill_026,1","0,0,0","1","110","0","15","","","","","50,10,110,30,0,0,0","50,0,0,0"
"ShortSword_129","缠蛙狼牙棒Ⅱ","short-sword","使用缠蛙的坚硬部位素材制作的棍棒型单手剑。因攻守兼备且易于使用而广受好评。","30","HunterSkill_026,2","0,0,0","3","150","0","15","","","","","80,10,120,40,0,0,0","50,0,0,0"
"ShortSword_130","缠蛙狼牙棒Ⅲ","short-sword","使用缠蛙的坚硬部位素材制作的棍棒型单手剑。因攻守兼备且易于使用而广受好评。","31","HunterSkill_026,2","2,1,0","5","180","0","15","","","","","70,20,110,80,20,0,0","50,0,0,0"
"ShortSword_131","缠蛙狼牙棒Ⅳ","short-sword","使用缠蛙的坚硬部位素材制作的棍棒型单手剑。因攻守兼备且易于使用而广受好评。","32","HunterSkill_026,2,HunterSkill_027,1","3,2,0","7","210","0","15","","","","","60,10,110,110,60,0,0","50,0,0,0"
"ShortSword_136","虚无之剑Ⅰ","short-sword","使用暗器蛸素材制作的单手剑。形状十分特别，据说在很久以前深受刺客青睐。","56","HunterSkill_026,2","1,0,0","4","160","0","0","water","12","","","20,110,40,80,0,0,0","50,0,0,0"
"ShortSword_137","虚无之剑Ⅱ","short-sword","使用暗器蛸素材制作的单手剑。形状十分特别，据说在很久以前深受刺客青睐。","57","HunterSkill_026,3","2,1,0","6","190","0","0","water","15","","","20,110,50,60,60,0,0","50,0,0,0"
"ShortSword_138","科黛之暗弯刀","short-sword","散发不祥气息的强化版虚无之剑。察觉到它从背后传来的气息时，早已无力回天。","58","HunterSkill_026,3","3,2,1","8","220","0","0","water","18","","","20,110,50,50,40,80,0","50,0,0,0"
"ShortSword_144","护锁刃剑Ⅰ","short-sword","以护锁刃龙素材制作的单手剑。举起此剑时，心跳加速，全身都充盈着力量。","34","HunterSkill_026,2","1,1,0","4","170","-10","0","dragon","12","","","100,30,80,40,0,0,0","50,0,0,0"
"ShortSword_145","护锁刃剑Ⅱ","short-sword","以护锁刃龙素材制作的单手剑。举起此剑时，心跳加速，全身都充盈着力量。","35","HunterSkill_026,2","2,2,0","6","210","-10","0","dragon","15","","","100,60,80,60,0,0,0","10,40,0,0"
"ShortSword_146","护锁刃剑·亚瑟","short-sword","强化后的护锁刃剑。哪怕只有孤身一人，也将架起盾牌高举宝剑，对胜利笃信无疑。","36","HunterSkill_026,2","3,3,1","8","240","-10","0","dragon","18","","","100,70,50,70,60,0,0","10,40,0,0"
"ShortSword_152","锁刃剑Ⅰ","short-sword","使用锁刃龙素材制作的单手剑。据说此剑与盾曾为古代骑士所用，骑士以举世无双的强大实力统率国家。","37","HunterSkill_026,3","3,2,0","7","200","0","0","dragon","22","","","50,70,80,70,40,40,0","50,0,0,0"
"ShortSword_165","机械剑Ⅰ","short-sword","由发现的武器碎片组成的古代单手剑。有着一旦侦测到危险就会展开剑与盾的未知构造。","100","","2,2,2","6","170","5","0","","","","","80,40,60,80,40,0,0","20,30,0,0"
"ShortSword_166","机械剑Ⅱ","short-sword","由发现的武器碎片组成的古代单手剑。有着一旦侦测到危险就会展开剑与盾的未知构造。","101","","2,2,2","7","180","5","0","","","","","80,40,60,80,70,20,0","50,0,0,0"
"ShortSword_167","真实之凿","short-sword","有着潜藏性能的太古单手剑。武器上镌刻的花纹仅会对修复者揭露隐藏的真相。","102","","3,3,3","8","190","5","0","","","","","80,40,60,80,70,20,0","50,0,0,0"
"ShortSword_168","白炽单手剑米迦勒Ⅰ","short-sword","由白炽龙素材锻造，冠以高洁胜利之名的单手剑。万里挑一的利刃是黄泉彼岸的引路人。","103","HunterSkill_204,1","3,2,0","7","210","5","0","dragon","10","","","90,40,90,40,50,40,0","50,0,0,0"
"ShortSword_169","炽光单手剑米迦勒","short-sword","米迦勒自天上传下意志——渴求胜利的跪拜者啊，当叫汝高举利刃，直取冥府。","104","HunterSkill_204,1","3,2,1","8","220","5","0","dragon","15","","","90,40,90,40,30,60,0","50,0,0,0"
"ShortSword_177","期冀之剑","short-sword","通过实地调查而改良的希望之剑。此剑为紧握希望而生。","5","HunterSkill_046,2,HunterSkill_001,2","3,2,1","8","210","0","0","","","","","50,60,50,60,40,90,0","50,0,0,0"
"ShortSword_178","缠蛙强劈棒","short-sword","以更锋利、更坚固为目标制作的缠蛙狼牙棒强化版。被它全力击中的下场只有粉身碎骨。","33","HunterSkill_026,3,HunterSkill_027,1","3,2,1","8","230","0","15","","","","","60,10,100,90,90,0,0","0,50,0,0"
"ShortSword_179","锁刃剑·亚瑟","short-sword","锁刃剑的强化版。具备强大力量，被誉为圣剑。据传还会自己选择主人。","38","HunterSkill_026,3","3,2,1","8","220","0","0","dragon","25","","","50,50,80,60,50,60,0","50,0,0,0"
"ShortSword_180","狐扇【飞花实可叹】Ⅰ","short-sword","拥有忠诚家臣的武士留下的风雅折扇。映照飞花的折扇扬起清风，吹散脆弱的生命。","106","HunterSkill_202,2,HunterSkill_003,1","2,1,0","6","180","15","0","water","18","","","80,60,40,40,60,20,0","50,0,0,0"
"ShortSword_181","鲜红彩扇之薄重","short-sword","狐扇【飞花实可叹】强化型。生命凋零，委于风中。雅扇扬起花风，无人可以幸免。","107","HunterSkill_202,3,HunterSkill_003,1","3,2,1","8","210","15","0","water","23","","","80,60,40,40,60,70,0","50,0,0,0"
"ShortSword_182","矿工十字镐","short-sword","以镐代剑，以矿脉为盾，这把单手剑体现了将一生奉献在采掘上的矿工之魂。","114","HunterSkill_229,1","3,2,1","7","170","0","0","","","","","20,40,70,100,80,40,0","50,0,0,0"
"ShortSword_183","鹤嘴剑猛挖","short-sword","对矿脉异乎寻常的执着，催生出的强化版矿工十字镐。即使身处狩猎之中，也要有一颗挖掘的心。","115","HunterSkill_229,1","3,3,1","8","180","0","0","","","","","10,30,60,90,90,70,0","50,0,0,0"
"ShortSword_184","欧米茄之剑","short-sword","此单手剑的造型模仿了某个自律型兵器生成的武器。使出的斩击能够荡平眼前的威胁。","116","HunterSkill_234,1,HunterSkill_027,3","3,2,0","7","200","10","25","","","","","100,30,70,30,80,40,0","50,0,0,0"
"ShortSword_185","海龙剑Ⅰ","short-sword","带有象征着海龙之力的雷属性单手剑。奔流的雷电将由内而外折磨猎物。","112","HunterSkill_214,1,HunterSkill_028,2","3,2,0","7","200","0","0","elec","25","","","70,50,40,100,40,50,0","50,0,0,0"
"ShortSword_186","高等海龙剑","short-sword","海龙剑的强化版，剑中含有狂怒的海龙般的力量。挥舞时的汹涌电流会吞噬猎物。","113","HunterSkill_214,1,HunterSkill_028,2","3,2,1","8","220","0","0","elec","30","","","60,40,30,80,60,80,0","50,0,0,0"
"ShortSword_187","欧米茄之剑·真","short-sword","历经无数次战斗实现进化的欧米茄之剑。多道斩击迅捷如影，使一切灰飞烟灭。","117","HunterSkill_234,1,HunterSkill_027,3","3,2,1","8","220","10","25","","","","","100,20,60,20,80,70,0","50,0,0,0"
"ShortSword_188","猫？拳","short-sword","喜欢恶作剧的兽人族爱用的盗窃工具。也有人喜欢上面的肉球，特意从兽人族那里购买。","118","HunterSkill_238,1","3,2,0","7","220","10","0","paralyse","10","","","50,30,70,100,100,0,0","50,0,0,0"
